trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1010,False,"{'a': 0.5, 'e': 0.74547975}",30,15,-64.28154118423245,"{0: 9, 1: 0, 2: 4, 3: 2, 4: 0}",1
1011,False,"{'a': 0.5, 'e': 0.7449749999999999}",25,14,-8.231067037642944,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1012,False,"{'a': 0.5, 'e': 0.7444697499999999}",30,4,-48.933105952613786,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 1}",1
1013,False,"{'a': 0.5, 'e': 0.7439640000000001}",25,3,-31.717837817405822,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 0}",1
1014,False,"{'a': 0.5, 'e': 0.74345775}",25,6,-142.68845287263886,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 3}",1
1015,False,"{'a': 0.5, 'e': 0.742951}",30,0,-67.52284761659206,"{0: 18, 1: 6, 2: 6, 3: 0, 4: 0}",0
1016,False,"{'a': 0.5, 'e': 0.7424437500000001}",25,0,-45.51793781864035,"{0: 18, 1: 6, 2: 0, 3: 0, 4: 1}",0
1017,False,"{'a': 0.5, 'e': 0.7419359999999999}",20,0,-45.106491278233506,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1018,False,"{'a': 0.5, 'e': 0.7414277499999999}",35,14,-66.59263047533466,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 1}",1
1019,False,"{'a': 0.5, 'e': 0.740919}",25,0,-109.37240768090484,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
1020,False,"{'a': 0.5, 'e': 0.74040975}",20,0,-46.58035384484274,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1021,False,"{'a': 0.5, 'e': 0.7399}",30,0,-218.0334335628344,"{0: 17, 1: 2, 2: 7, 3: 0, 4: 4}",0
1022,False,"{'a': 0.5, 'e': 0.73938975}",25,3,-104.59625529176266,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 2}",1
1023,False,"{'a': 0.5, 'e': 0.7388790000000001}",25,0,-38.89197651742092,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1024,False,"{'a': 0.5, 'e': 0.73836775}",20,16,7.148192933892187,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.5, 'e': 0.7378560000000001}",20,0,-42.50571612657027,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1026,False,"{'a': 0.5, 'e': 0.73734375}",30,0,-98.62028562197209,"{0: 19, 1: 6, 2: 3, 3: 1, 4: 1}",0
1027,False,"{'a': 0.5, 'e': 0.736831}",30,0,-74.07349386345574,"{0: 21, 1: 4, 2: 3, 3: 1, 4: 1}",0
1028,False,"{'a': 0.5, 'e': 0.73631775}",25,0,-86.78951202390873,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
1029,False,"{'a': 0.5, 'e': 0.735804}",25,15,-38.526995862591406,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 1}",1
1030,False,"{'a': 0.5, 'e': 0.73528975}",25,0,-49.047885329456314,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
1031,False,"{'a': 0.5, 'e': 0.734775}",20,4,-44.419821179202316,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
1032,False,"{'a': 0.5, 'e': 0.73425975}",20,0,-66.06546892383035,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
1033,False,"{'a': 0.5, 'e': 0.733744}",20,15,2.6236512086983,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.5, 'e': 0.73322775}",20,15,12.554122404616992,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.5, 'e': 0.732711}",25,0,-86.12232659956058,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
1036,False,"{'a': 0.5, 'e': 0.73219375}",20,0,-142.18120461096674,"{0: 8, 1: 2, 2: 8, 3: 1, 4: 1}",0
1037,False,"{'a': 0.5, 'e': 0.731676}",25,8,-8.74535434714049,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
1038,False,"{'a': 0.5, 'e': 0.7311577499999999}",25,0,-24.92136292220006,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
1039,False,"{'a': 0.5, 'e': 0.730639}",20,0,-50.92363760427537,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
1040,False,"{'a': 0.5, 'e': 0.7301197500000001}",25,8,-47.970151554334706,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
1041,False,"{'a': 0.5, 'e': 0.7296}",25,11,-42.74016922791379,"{0: 9, 1: 0, 2: 4, 3: 1, 4: 0}",1
1042,False,"{'a': 0.5, 'e': 0.72907975}",30,0,-101.11716853467057,"{0: 21, 1: 4, 2: 3, 3: 0, 4: 2}",0
1043,False,"{'a': 0.5, 'e': 0.728559}",20,4,-61.799120582205255,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 1}",1
1044,False,"{'a': 0.5, 'e': 0.72803775}",35,13,-43.09766712647608,"{0: 14, 1: 5, 2: 2, 3: 1, 4: 0}",1
1045,False,"{'a': 0.5, 'e': 0.727516}",25,0,-38.56843665303564,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
1046,False,"{'a': 0.5, 'e': 0.72699375}",20,0,-110.59785029325172,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
1047,False,"{'a': 0.5, 'e': 0.7264710000000001}",20,12,-0.870264043675959,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1048,False,"{'a': 0.5, 'e': 0.72594775}",20,0,-13.536843685308298,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
1049,False,"{'a': 0.5, 'e': 0.7254240000000001}",25,14,9.348835046375294,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1050,False,"{'a': 0.5, 'e': 0.7248997500000001}",20,0,-58.17742917183308,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1051,False,"{'a': 0.5, 'e': 0.724375}",30,3,-73.00427116120991,"{0: 18, 1: 4, 2: 4, 3: 0, 4: 1}",1
1052,False,"{'a': 0.5, 'e': 0.7238497500000001}",20,6,-57.637565566137496,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
1053,False,"{'a': 0.5, 'e': 0.7233240000000001}",30,17,1.3613724709061585,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1054,False,"{'a': 0.5, 'e': 0.72279775}",30,14,-15.739768302593614,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
1055,False,"{'a': 0.5, 'e': 0.722271}",25,0,-116.9332876136848,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
1056,False,"{'a': 0.5, 'e': 0.72174375}",20,13,-9.789433428886518,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1057,False,"{'a': 0.5, 'e': 0.7212160000000001}",20,0,-51.09559385187738,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
1058,False,"{'a': 0.5, 'e': 0.72068775}",25,18,9.21943133760953,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.5, 'e': 0.720159}",20,9,-39.97805237644935,"{0: 6, 1: 2, 2: 2, 3: 1, 4: 0}",1
1060,False,"{'a': 0.5, 'e': 0.71962975}",30,13,-63.59126442935044,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 1}",1
1061,False,"{'a': 0.5, 'e': 0.7191000000000001}",30,11,-106.76410153184578,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 2}",1
1062,False,"{'a': 0.5, 'e': 0.71856975}",30,10,-72.86563228060588,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",1
1063,False,"{'a': 0.5, 'e': 0.7180390000000001}",25,5,-0.6094717254221684,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
1064,False,"{'a': 0.5, 'e': 0.71750775}",25,11,-41.12941375152209,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1065,False,"{'a': 0.5, 'e': 0.7169760000000001}",25,0,-115.32781404983888,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
1066,False,"{'a': 0.5, 'e': 0.71644375}",25,0,-55.19820177409736,"{0: 19, 1: 1, 2: 3, 3: 2, 4: 0}",0
1067,False,"{'a': 0.5, 'e': 0.715911}",25,0,-89.9727807787945,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
1068,False,"{'a': 0.5, 'e': 0.71537775}",25,3,-55.42775249353557,"{0: 15, 1: 4, 2: 2, 3: 0, 4: 1}",1
1069,False,"{'a': 0.5, 'e': 0.714844}",20,9,-14.4402721080173,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1070,False,"{'a': 0.5, 'e': 0.71430975}",20,0,-69.19569884034804,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
1071,False,"{'a': 0.5, 'e': 0.713775}",20,0,-25.170191530026855,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
1072,False,"{'a': 0.5, 'e': 0.7132397500000001}",35,0,-214.58160027061112,"{0: 20, 1: 6, 2: 4, 3: 1, 4: 4}",0
1073,False,"{'a': 0.5, 'e': 0.712704}",25,0,-18.587968140772148,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
1074,False,"{'a': 0.5, 'e': 0.71216775}",20,5,-2.5981670757509328,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1075,False,"{'a': 0.5, 'e': 0.711631}",25,0,-121.48612278012502,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
1076,False,"{'a': 0.5, 'e': 0.7110937500000001}",20,12,-31.882145133603156,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
1077,False,"{'a': 0.5, 'e': 0.710556}",20,0,-43.94301865985582,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
1078,False,"{'a': 0.5, 'e': 0.71001775}",25,0,-16.140690810079068,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
1079,False,"{'a': 0.5, 'e': 0.709479}",25,4,-41.212551242106755,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 1}",1
1080,False,"{'a': 0.5, 'e': 0.7089397500000001}",20,2,-33.71571374842337,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 0}",1
1081,False,"{'a': 0.5, 'e': 0.7084}",20,2,-45.45470468056799,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
1082,False,"{'a': 0.5, 'e': 0.70785975}",25,9,5.705209455580441,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1083,False,"{'a': 0.5, 'e': 0.707319}",20,0,-73.07525464560815,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
1084,False,"{'a': 0.5, 'e': 0.7067777500000001}",20,5,-44.66119903545756,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
1085,False,"{'a': 0.5, 'e': 0.7062360000000001}",25,0,-125.79257922207833,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
1086,False,"{'a': 0.5, 'e': 0.70569375}",20,0,-79.68965936511799,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1087,False,"{'a': 0.5, 'e': 0.7051510000000001}",30,0,-135.96815859992248,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 3}",1
1088,False,"{'a': 0.5, 'e': 0.7046077500000001}",25,15,-50.137488668311555,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 1}",1
1089,False,"{'a': 0.5, 'e': 0.704064}",25,0,-67.65227057960837,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
1090,False,"{'a': 0.5, 'e': 0.70351975}",20,8,-47.57610509671019,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
1091,False,"{'a': 0.5, 'e': 0.702975}",30,1,-140.47741667908892,"{0: 17, 1: 3, 2: 7, 3: 0, 4: 2}",1
1092,False,"{'a': 0.5, 'e': 0.7024297500000001}",25,0,-167.8664234309277,"{0: 12, 1: 3, 2: 7, 3: 1, 4: 2}",0
1093,False,"{'a': 0.5, 'e': 0.701884}",20,0,-59.07617413545699,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1094,False,"{'a': 0.5, 'e': 0.70133775}",20,5,-16.136078479125118,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
1095,False,"{'a': 0.5, 'e': 0.7007909999999999}",20,4,-96.29241252483081,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 2}",1
1096,False,"{'a': 0.5, 'e': 0.70024375}",20,0,-127.58404104927571,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
1097,False,"{'a': 0.5, 'e': 0.6996960000000001}",20,0,-16.439932435854374,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
1098,False,"{'a': 0.5, 'e': 0.6991477500000001}",20,0,-119.9001957269734,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
1099,False,"{'a': 0.5, 'e': 0.698599}",20,8,-33.57985940598096,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1100,False,"{'a': 0.5, 'e': 0.69804975}",25,0,-80.31893898021475,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
1101,False,"{'a': 0.5, 'e': 0.6975}",25,0,-180.96145495045533,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 3}",0
1102,False,"{'a': 0.5, 'e': 0.69694975}",20,11,-39.26877996828542,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 1}",1
1103,False,"{'a': 0.5, 'e': 0.696399}",20,0,-48.79310283025322,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1104,False,"{'a': 0.5, 'e': 0.69584775}",30,21,13.507190492788952,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.5, 'e': 0.695296}",20,0,-32.84050407609103,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1106,False,"{'a': 0.5, 'e': 0.69474375}",30,15,-29.899797968172173,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 0}",1
1107,False,"{'a': 0.5, 'e': 0.694191}",20,0,-60.11513335562056,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1108,False,"{'a': 0.5, 'e': 0.6936377499999999}",20,0,-24.57519482050349,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
1109,False,"{'a': 0.5, 'e': 0.693084}",25,0,-36.8321005011214,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
1110,False,"{'a': 0.5, 'e': 0.69252975}",25,18,12.95278357285941,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.5, 'e': 0.691975}",20,0,-23.165542425420742,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1112,False,"{'a': 0.5, 'e': 0.69141975}",35,26,-19.17780575618792,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
1113,False,"{'a': 0.5, 'e': 0.690864}",20,0,-19.558106086204177,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1114,False,"{'a': 0.5, 'e': 0.69030775}",30,0,-90.19011804168427,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
1115,False,"{'a': 0.5, 'e': 0.689751}",20,12,13.430483076734442,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.5, 'e': 0.68919375}",20,2,-12.342725439410147,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 0}",1
1117,False,"{'a': 0.5, 'e': 0.688636}",25,0,-99.80145415916745,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
1118,False,"{'a': 0.5, 'e': 0.6880777499999999}",30,0,-42.75089354182787,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
1119,False,"{'a': 0.5, 'e': 0.687519}",25,0,-20.981231191739802,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",1
1120,False,"{'a': 0.5, 'e': 0.68695975}",20,0,-14.478302166231893,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1121,False,"{'a': 0.5, 'e': 0.6864}",30,0,-94.89593916611658,"{0: 21, 1: 4, 2: 3, 3: 0, 4: 2}",0
1122,False,"{'a': 0.5, 'e': 0.68583975}",20,15,1.7614031659734273,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.5, 'e': 0.685279}",20,0,-85.51276464463174,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
1124,False,"{'a': 0.5, 'e': 0.68471775}",25,17,-0.9857957533775838,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1125,False,"{'a': 0.5, 'e': 0.684156}",30,0,-73.26689581344888,"{0: 20, 1: 4, 2: 4, 3: 2, 4: 0}",0
1126,False,"{'a': 0.5, 'e': 0.68359375}",20,0,-30.448258157155806,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
1127,False,"{'a': 0.5, 'e': 0.6830309999999999}",20,0,-26.99238850901498,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1128,False,"{'a': 0.5, 'e': 0.68246775}",25,14,22.568713383228594,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.5, 'e': 0.6819040000000001}",25,20,6.790382587502718,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.5, 'e': 0.68133975}",25,0,-76.60721921485751,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
1131,False,"{'a': 0.5, 'e': 0.680775}",25,13,-19.24118389225664,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
1132,False,"{'a': 0.5, 'e': 0.68020975}",30,0,-140.87041302024727,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 3}",0
1133,False,"{'a': 0.5, 'e': 0.679644}",25,13,10.63367568153039,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.5, 'e': 0.67907775}",30,0,-100.44139653870889,"{0: 22, 1: 3, 2: 3, 3: 0, 4: 2}",0
1135,False,"{'a': 0.5, 'e': 0.6785110000000001}",25,11,-78.29564385521562,"{0: 7, 1: 2, 2: 4, 3: 0, 4: 1}",1
1136,False,"{'a': 0.5, 'e': 0.6779437500000001}",20,5,-65.47601416624818,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 1}",1
1137,False,"{'a': 0.5, 'e': 0.677376}",25,1,-43.527583803374156,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 0}",1
1138,False,"{'a': 0.5, 'e': 0.67680775}",20,0,-23.62368043434459,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1139,False,"{'a': 0.5, 'e': 0.676239}",25,17,8.14476503758529,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.5, 'e': 0.67566975}",30,8,-12.245856235663986,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
1141,False,"{'a': 0.5, 'e': 0.6751}",25,0,-47.69750813762401,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
1142,False,"{'a': 0.5, 'e': 0.67452975}",35,14,-85.64554893724129,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 2}",1
1143,False,"{'a': 0.5, 'e': 0.673959}",25,0,-97.146620571304,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
1144,False,"{'a': 0.5, 'e': 0.6733877500000001}",20,2,-76.14230309767848,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 1}",1
1145,False,"{'a': 0.5, 'e': 0.6728160000000001}",25,13,-21.264278734515596,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1146,False,"{'a': 0.5, 'e': 0.67224375}",20,0,-54.585550642025765,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1147,False,"{'a': 0.5, 'e': 0.671671}",30,0,-37.416995161326454,"{0: 22, 1: 3, 2: 5, 3: 0, 4: 0}",0
1148,False,"{'a': 0.5, 'e': 0.6710977499999999}",25,20,11.0670353358189,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.5, 'e': 0.670524}",30,2,-154.80368205340304,"{0: 15, 1: 3, 2: 8, 3: 0, 4: 2}",1
1150,False,"{'a': 0.5, 'e': 0.66994975}",30,0,-74.29471719390313,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
1151,False,"{'a': 0.5, 'e': 0.669375}",20,0,12.93943097821557,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1152,False,"{'a': 0.5, 'e': 0.66879975}",30,0,-76.69026915123197,"{0: 20, 1: 5, 2: 4, 3: 0, 4: 1}",0
1153,False,"{'a': 0.5, 'e': 0.668224}",20,0,-62.69998083182872,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
1154,False,"{'a': 0.5, 'e': 0.66764775}",30,0,-88.28606742454085,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
1155,False,"{'a': 0.5, 'e': 0.667071}",25,16,10.628209453023501,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.5, 'e': 0.66649375}",20,0,-26.781330837822946,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
1157,False,"{'a': 0.5, 'e': 0.665916}",20,13,-18.543082524027476,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 0}",1
1158,False,"{'a': 0.5, 'e': 0.66533775}",25,10,18.045505655932672,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.5, 'e': 0.664759}",20,15,-31.657553641999495,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
1160,False,"{'a': 0.5, 'e': 0.66417975}",30,0,-5.6781407555722465,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",0
1161,False,"{'a': 0.5, 'e': 0.6636}",25,0,-42.44041505316112,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
1162,False,"{'a': 0.5, 'e': 0.66301975}",30,4,-58.27379638058024,"{0: 18, 1: 1, 2: 6, 3: 1, 4: 0}",1
1163,False,"{'a': 0.5, 'e': 0.662439}",20,0,-63.092605153540184,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
1164,False,"{'a': 0.5, 'e': 0.66185775}",30,15,-40.666091839026485,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
1165,False,"{'a': 0.5, 'e': 0.661276}",20,7,16.44317066349343,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.5, 'e': 0.6606937500000001}",25,15,-24.50242997376828,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 0}",1
1167,False,"{'a': 0.5, 'e': 0.660111}",20,7,5.6496048937160115,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1168,False,"{'a': 0.5, 'e': 0.6595277500000001}",20,10,-69.89675972366776,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 1}",1
1169,False,"{'a': 0.5, 'e': 0.658944}",20,0,-84.87659311046956,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
1170,False,"{'a': 0.5, 'e': 0.65835975}",25,8,-112.33937543861768,"{0: 9, 1: 3, 2: 3, 3: 0, 4: 2}",1
1171,False,"{'a': 0.5, 'e': 0.657775}",20,12,-27.21554494518231,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 0}",1
1172,False,"{'a': 0.5, 'e': 0.65718975}",25,4,-18.72654639661536,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 0}",1
1173,False,"{'a': 0.5, 'e': 0.656604}",20,0,-126.8561968463695,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
1174,False,"{'a': 0.5, 'e': 0.65601775}",30,0,-154.4780352713015,"{0: 20, 1: 4, 2: 2, 3: 1, 4: 3}",0
1175,False,"{'a': 0.5, 'e': 0.6554310000000001}",20,0,-61.57369588985885,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
1176,False,"{'a': 0.5, 'e': 0.65484375}",20,0,-46.70245989966703,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
1177,False,"{'a': 0.5, 'e': 0.654256}",25,0,-78.42142235459437,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
1178,False,"{'a': 0.5, 'e': 0.65366775}",25,0,-222.4824753934699,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 5}",0
1179,False,"{'a': 0.5, 'e': 0.653079}",25,12,-0.9822354798214015,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1180,False,"{'a': 0.5, 'e': 0.65248975}",20,0,-70.25623882054258,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
1181,False,"{'a': 0.5, 'e': 0.6519}",20,10,-34.84320926788986,"{0: 6, 1: 1, 2: 2, 3: 1, 4: 0}",1
1182,False,"{'a': 0.5, 'e': 0.65130975}",20,16,6.899858534341459,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.5, 'e': 0.650719}",25,4,-23.77785576560147,"{0: 16, 1: 3, 2: 1, 3: 1, 4: 0}",1
1184,False,"{'a': 0.5, 'e': 0.65012775}",25,0,-44.45360494533467,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
1185,False,"{'a': 0.5, 'e': 0.649536}",25,6,-33.506900701358276,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 0}",1
1186,False,"{'a': 0.5, 'e': 0.64894375}",20,8,3.8739231345418617,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1187,False,"{'a': 0.5, 'e': 0.648351}",35,0,-124.94802346699451,"{0: 25, 1: 2, 2: 5, 3: 1, 4: 2}",0
1188,False,"{'a': 0.5, 'e': 0.64775775}",20,0,-140.3821013119739,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
1189,False,"{'a': 0.5, 'e': 0.6471640000000001}",25,12,-54.60850027879849,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
1190,False,"{'a': 0.5, 'e': 0.64656975}",20,13,-29.79512662041894,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1191,False,"{'a': 0.5, 'e': 0.645975}",20,4,-73.13632067841112,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 1}",1
1192,False,"{'a': 0.5, 'e': 0.64537975}",20,0,-17.87903941400441,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
1193,False,"{'a': 0.5, 'e': 0.644784}",20,10,-45.96929654698012,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
1194,False,"{'a': 0.5, 'e': 0.64418775}",20,10,-50.69912459228993,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 1}",1
1195,False,"{'a': 0.5, 'e': 0.643591}",30,16,-44.314521308908,"{0: 7, 1: 3, 2: 4, 3: 0, 4: 0}",1
1196,False,"{'a': 0.5, 'e': 0.64299375}",25,7,-5.278379169959663,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 0}",1
1197,False,"{'a': 0.5, 'e': 0.642396}",20,14,12.864321081027022,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
